"","gene_id","age","probe_id"
"16434","AT5G48450","MC","248704_at"
"16435","AT5G48460","UC","248656_at"
"16436","AT5G48470","MC","248709_at"
"16437","AT5G48480","MC","248710_at"
"16438","AT5G48485","MC","248684_at"
"16439","AT5G48490","MC","248683_at"
"16440","AT5G48500","MC","248685_at"
"16441","AT5G48520","UC","248705_at"
"16442","AT5G48540","MC","248686_at"
"16443","AT5G48560","MC","248708_at"
"16444","AT5G48570","UC","248657_at"
"16445","AT5G48580","UC","248664_at"
"16446","AT5G48590","MC","248663_at"
"16447","AT5G48630","UC","248666_at"
"16448","AT5G48640","UC","248659_at"
"16449","AT5G48650","UC","248660_at"
"16450","AT5G48655","MC","248665_at"
"16451","AT5G48670","MC","248661_at"
"16452","AT5G48690","UC","248662_at"
"16453","AT5G48710","UC","248667_at"
"16454","AT5G48720","MC","248668_at"
"16455","AT5G48730","MC","248669_at"
"16456","AT5G48750","MC","248671_at"
"16457","AT5G48760","UC","248655_at"
"16458","AT5G48770","MC","248672_at"
"16459","AT5G48790","UC","248624_at"
"16460","AT5G48800","MC","248674_at"
"16461","AT5G48810","MC","248682_at"
"16462","AT5G48820","MC","248675_at"
"16463","AT5G48830","MC","248679_at"
"16464","AT5G48840","UC","248680_at"
"16465","AT5G48850","MC","248676_at"
"16466","AT5G48870","UC","248678_at"
"16467","AT5G48880","UC","248625_at"
"16468","AT5G48900","MC","248681_at"
"16469","AT5G48910","MC","248640_at"
"16470","AT5G48930","MC","248639_at"
"16471","AT5G48940","UC","248626_at"
"16472","AT5G48950","MC","248627_at"
"16473","AT5G48960","UC","248628_at"
"16474","AT5G48970","UC","248629_at"
"16475","AT5G48990","MC","248630_at"
"16476","AT5G49000","MC","248631_at"
"16477","AT5G49010","UC","248632_at"
"16478","AT5G49030","UC","248634_at"
"16479","AT5G49050","MC","248635_at"
"16480","AT5G49060","UC","248637_at"
"16481","AT5G49070","MC","248638_at"
"16482","AT5G49100","MC","248646_at"
"16483","AT5G49110","UC","248641_at"
"16484","AT5G49120","MC","248642_at"
"16485","AT5G49130","UC","248643_at"
"16486","AT5G49150","MC","248645_at"
"16487","AT5G49160","UC","248597_at"
"16488","AT5G49170","MC","248623_at"
"16489","AT5G49180","MC","248593_at"
"16490","AT5G49190","UC","248647_at"
"16491","AT5G49210","MC","248594_at"
"16492","AT5G49220","MC","248648_at"
"16493","AT5G49230","MC","248595_at"
"16494","AT5G49240","MC","248649_at"
"16495","AT5G49250","MC","248650_at"
"16496","AT5G49260","MC","248651_at"
"16497","AT5G49270","MC","248652_at"
"16498","AT5G49280","MC","248592_at"
"16499","AT5G49320","MC","248620_at"
"16500","AT5G49330","MC","248596_at"
"16501","AT5G49350","MC","248621_at"
"16502","AT5G49360","UC","248622_at"
"16503","AT5G49390","UC","248600_at"
"16504","AT5G49400","UC","248601_at"
"16505","AT5G49410","MC","248605_at"
"16506","AT5G49430","MC","248603_at"
"16507","AT5G49460","UC","248608_at"
"16508","AT5G49480","MC","248607_at"
"16509","AT5G49510","UC","248589_at"
"16510","AT5G49520","MC","248611_at"
"16511","AT5G49530","MC","248612_at"
"16512","AT5G49540","UC","248588_at"
"16513","AT5G49550","UC","248587_at"
"16514","AT5G49555","UC","248613_at"
"16515","AT5G49560","UC","248614_at"
"16516","AT5G49570","MC","248615_at"
"16517","AT5G49610","MC","248586_at"
"16518","AT5G49620","MC","248618_at"
"16519","AT5G49630","UC","248619_at"
"16520","AT5G49650","UC","248591_at"
"16521","AT5G49660","MC","248590_at"
"16522","AT5G49680","MC","248561_at"
"16523","AT5G49680","MC","248562_at"
"16524","AT5G49690","MC","248563_at"
"16525","AT5G49700","MC","248564_at"
"16526","AT5G49710","MC","248565_at"
"16527","AT5G49720","UC","248573_at"
"16528","AT5G49750","MC","248567_at"
"16529","AT5G49760","MC","248568_at"
"16530","AT5G49770","MC","248569_at"
"16531","AT5G49780","MC","248570_at"
"16532","AT5G49800","MC","248572_at"
"16533","AT5G49810","UC","248576_at"
"16534","AT5G49820","MC","248578_at"
"16535","AT5G49830","UC","248574_at"
"16536","AT5G49840","MC","248575_at"
"16537","AT5G49880","UC","248579_at"
"16538","AT5G49890","UC","248580_at"
"16539","AT5G49900","UC","248581_at"
"16540","AT5G49910","UC","248582_at"
"16541","AT5G49930","UC","248583_at"
"16542","AT5G49945","UC","248530_at"
"16543","AT5G49950","MC","248531_at"
"16544","AT5G49960","UC","248584_at"
"16545","AT5G49970","UC","248560_at"
"16546","AT5G49980","MC","248557_at"
"16547","AT5G49990","UC","248558_at"
"16548","AT5G50000","UC","248529_at"
"16549","AT5G50020","UC","248533_at"
"16550","AT5G50030","MC","248534_at"
"16551","AT5G50100","MC","248537_at"
"16552","AT5G50110","UC","248538_at"
"16553","AT5G50120","MC","248535_at"
"16554","AT5G50130","UC","248539_at"
"16555","AT5G50160","MC","248540_at"
"16556","AT5G50170","MC","248553_at"
"16557","AT5G50180","UC","248541_at"
"16558","AT5G50200","MC","248551_at"
"16559","AT5G50210","UC","248550_at"
"16560","AT5G50230","UC","248543_at"
"16561","AT5G50250","MC","248552_at"
"16562","AT5G50260","UC","248545_at"
"16563","AT5G50280","MC","248547_at"
"16564","AT5G50300","UC","248548_at"
"16565","AT5G50310","UC","248549_at"
"16566","AT5G50320","UC","248508_at"
"16567","AT5G50330","UC","248554_at"
"16568","AT5G50335","MC","248509_at"
"16569","AT5G50350","MC","248556_at"
"16570","AT5G50360","MC","248505_at"
"16571","AT5G50370","UC","248506_at"
"16572","AT5G50375","UC","248511_at"
"16573","AT5G50380","MC","248497_at"
"16574","AT5G50390","MC","248498_at"
"16575","AT5G50400","UC","248499_at"
"16576","AT5G50410","MC","248500_at"
"16577","AT5G50420","MC","248507_at"
"16578","AT5G50440","UC","248501_at"
"16579","AT5G50450","MC","248502_at"
"16580","AT5G50460","UC","248512_at"
"16581","AT5G50470","MC","248503_at"
"16582","AT5G50480","MC","248504_at"
"16583","AT5G50720","MC","248466_at"
"16584","AT5G50740","MC","248526_at"
"16585","AT5G50740","MC","248527_at"
"16586","AT5G50750","UC","248468_at"
"16587","AT5G50760","MC","248528_at"
"16588","AT5G50780","MC","248495_at"
"16589","AT5G50790","UC","248496_at"
"16590","AT5G50800","UC","248467_at"
"16591","AT5G50810","UC","248473_at"
"16592","AT5G50820","MC","248469_at"
"16593","AT5G50830","MC","248470_at"
"16594","AT5G50840","MC","248471_at"
"16595","AT5G50850","UC","248474_at"
"16596","AT5G50860","MC","248472_at"
"16597","AT5G50870","UC","248478_at"
"16598","AT5G50890","MC","248476_at"
"16599","AT5G50900","MC","248477_at"
"16600","AT5G50915","MC","248460_at"
"16601","AT5G50920","UC","248480_at"
"16602","AT5G50930","MC","248481_at"
"16603","AT5G50940","MC","248490_at"
"16604","AT5G50960","UC","248462_at"
"16605","AT5G50990","MC","248483_at"
"16606","AT5G51010","MC","248491_at"
"16607","AT5G51020","MC","248459_at"
"16608","AT5G51030","UC","248484_at"
"16609","AT5G51040","MC","248492_at"
"16610","AT5G51050","UC","248485_at"
"16611","AT5G51060","UC","248486_at"
"16612","AT5G51070","UC","248487_at"
"16613","AT5G51080","MC","248488_at"
"16614","AT5G51100","UC","248493_at"
"16615","AT5G51110","UC","248449_at"
"16616","AT5G51120","UC","248447_at"
"16617","AT5G51130","UC","248463_at"
"16618","AT5G51140","UC","248446_at"
"16619","AT5G51170","UC","248445_at"
"16620","AT5G51180","UC","248451_at"
"16621","AT5G51190","MC","248448_at"
"16622","AT5G51200","UC","248465_at"
"16623","AT5G51210","MC","248435_at"
"16624","AT5G51230","MC","248438_at"
"16625","AT5G51250","MC","248439_at"
"16626","AT5G51260","MC","248440_at"
"16627","AT5G51270","MC","248441_at"
"16628","AT5G51280","UC","248442_at"
"16629","AT5G51290","UC","248450_at"
"16630","AT5G51300","MC","248452_at"
"16631","AT5G51310","MC","248443_at"
"16632","AT5G51340","UC","248453_at"
"16633","AT5G51350","MC","248454_at"
"16634","AT5G51360","MC","248455_at"
"16635","AT5G51380","MC","248456_at"
"16636","AT5G51390","MC","248432_at"
"16637","AT5G51400","MC","248433_at"
"16638","AT5G51410","UC","248403_at"
"16639","AT5G51430","UC","248458_at"
"16640","AT5G51440","MC","248434_at"
"16641","AT5G51460","UC","248404_at"
"16642","AT5G51480","MC","248405_at"
"16643","AT5G51490","MC","248406_at"
"16644","AT5G51510","MC","248421_at"
"16645","AT5G51520","MC","248408_at"
"16646","AT5G51545","MC","248409_at"
"16647","AT5G51550","UC","248419_at"
"16648","AT5G51560","MC","248420_at"
"16649","AT5G51570","UC","248410_at"
"16650","AT5G51580","MC","248411_at"
"16651","AT5G51590","MC","248412_at"
"16652","AT5G51600","UC","248413_at"
"16653","AT5G51610","MC","248414_at"
"16654","AT5G51640","MC","248422_at"
"16655","AT5G51660","UC","248418_at"
"16656","AT5G51670","MC","248423_at"
"16657","AT5G51680","MC","248424_at"
"16658","AT5G51690","UC","248425_at"
"16659","AT5G51700","UC","248379_at"
"16660","AT5G51710","UC","248375_at"
"16661","AT5G51720","MC","248377_at"
"16662","AT5G51740","MC","248426_at"
"16663","AT5G51750","UC","248427_at"
"16664","AT5G51760","MC","248428_at"
"16665","AT5G51770","MC","248429_at"
"16666","AT5G51800","MC","248430_at"
"16667","AT5G51810","MC","248371_at"
"16668","AT5G51820","UC","248380_at"
"16669","AT5G51830","UC","248381_at"
"16670","AT5G51840","MC","248378_at"
"16671","AT5G51850","MC","248372_at"
"16672","AT5G51860","MC","248373_at"
"16673","AT5G51870","MC","248374_at"
"16674","AT5G51880","UC","248376_at"
"16675","AT5G51890","MC","248382_at"
"16676","AT5G51900","MC","248383_at"
"16677","AT5G51910","MC","248385_at"
"16678","AT5G51930","UC","248384_at"
"16679","AT5G51940","MC","248386_at"
"16680","AT5G51950","UC","248368_at"
"16681","AT5G51960","MC","248387_at"
"16682","AT5G51970","UC","248398_at"
"16683","AT5G51980","MC","248388_at"
"16684","AT5G51990","MC","248389_at"
"16685","AT5G52010","MC","248399_at"
"16686","AT5G52020","MC","248400_at"
"16687","AT5G52030","UC","248391_at"
"16688","AT5G52040","MC","248369_at"
"16689","AT5G52050","UC","248392_at"
"16690","AT5G52060","MC","248393_at"
"16691","AT5G52070","MC","248394_at"
"16692","AT5G52100","MC","248402_at"
"16693","AT5G52110","MC","248401_at"
"16694","AT5G52120","MC","248395_at"
"16695","AT5G52140","MC","248397_at"
"16696","AT5G52160","MC","248350_at"
"16697","AT5G52180","MC","248340_at"
"16698","AT5G52190","UC","248348_at"
"16699","AT5G52200","MC","248351_at"
"16700","AT5G52210","UC","248346_at"
"16701","AT5G52220","UC","248341_at"
"16702","AT5G52230","MC","248342_at"
"16703","AT5G52240","MC","248349_at"
"16704","AT5G52250","UC","248347_at"
"16705","AT5G52260","MC","248343_at"
"16706","AT5G52290","MC","248345_at"
"16707","AT5G52300","MC","248352_at"
"16708","AT5G52310","MC","248337_at"
"16709","AT5G52320","MC","248353_at"
"16710","AT5G52330","UC","248354_at"
"16711","AT5G52340","UC","248355_at"
"16712","AT5G52350","MC","248356_at"
"16713","AT5G52360","UC","248367_at"
"16714","AT5G52380","MC","248357_at"
"16715","AT5G52390","MC","248333_at"
"16716","AT5G52400","UC","248358_at"
"16717","AT5G52410","MC","248359_at"
"16718","AT5G52420","MC","248336_at"
"16719","AT5G52430","MC","248360_at"
"16720","AT5G52440","MC","248338_at"
"16721","AT5G52450","UC","248335_at"
"16722","AT5G52460","MC","248361_at"
"16723","AT5G52470","UC","248362_at"
"16724","AT5G52480","MC","248363_at"
"16725","AT5G52490","UC","248364_at"
"16726","AT5G52510","MC","248366_at"
"16727","AT5G52520","UC","248339_at"
"16728","AT5G52530","MC","248308_at"
"16729","AT5G52540","UC","248309_at"
"16730","AT5G52560","UC","248305_at"
"16731","AT5G52570","UC","248311_at"
"16732","AT5G52580","UC","248312_at"
"16733","AT5G52580","UC","248313_at"
"16734","AT5G52620","MC","248314_at"
"16735","AT5G52630","MC","248315_at"
"16736","AT5G52640","UC","248332_at"
"16737","AT5G52650","UC","248331_at"
"16738","AT5G52660","UC","248328_at"
"16739","AT5G52670","MC","248316_at"
"16740","AT5G52680","MC","248317_at"
"16741","AT5G52690","MC","248318_at"
"16742","AT5G52740","MC","248321_at"
"16743","AT5G52750","MC","248327_at"
"16744","AT5G52760","MC","248322_at"
"16745","AT5G52780","MC","248329_at"
"16746","AT5G52810","UC","248330_at"
"16747","AT5G52820","UC","248326_at"
"16748","AT5G52830","MC","248306_at"
"16749","AT5G52840","UC","248288_at"
"16750","AT5G52850","MC","248307_at"
"16751","AT5G52860","MC","248277_at"
"16752","AT5G52870","MC","248286_at"
"16753","AT5G52880","MC","248289_at"
"16754","AT5G52890","MC","248278_at"
"16755","AT5G52900","MC","248282_at"
"16756","AT5G52910","MC","248279_at"
"16757","AT5G52920","UC","248283_at"
"16758","AT5G52950","MC","248280_at"
"16759","AT5G52960","MC","248285_at"
"16760","AT5G52970","UC","248287_at"
"16761","AT5G52975","MC","248284_at"
"16762","AT5G52980","MC","248281_at"
"16763","AT5G53000","UC","248300_at"
"16764","AT5G53020","MC","248291_at"
"16765","AT5G53030","MC","248292_at"
"16766","AT5G53050","UC","248293_at"
"16767","AT5G53060","MC","248294_at"
"16768","AT5G53070","MC","248295_at"
"16769","AT5G53080","MC","248299_at"
"16770","AT5G53090","MC","248296_at"
"16771","AT5G53100","MC","248297_at"
"16772","AT5G53110","MC","248298_at"
"16773","AT5G53120","UC","248248_at"
"16774","AT5G53130","MC","248250_at"
"16775","AT5G53140","UC","248249_at"
"16776","AT5G53150","MC","248301_at"
"16777","AT5G53160","MC","248302_at"
"16778","AT5G53170","MC","248303_at"
"16779","AT5G53180","UC","248304_at"
"16780","AT5G53190","MC","248245_at"
"16781","AT5G53200","MC","248246_at"
"16782","AT5G53210","MC","248247_at"
"16783","AT5G53220","MC","248251_at"
"16784","AT5G53250","MC","248252_at"
"16785","AT5G53280","MC","248261_at"
"16786","AT5G53290","MC","248253_at"
"16787","AT5G53310","UC","248264_at"
"16788","AT5G53320","MC","248254_at"
"16789","AT5G53330","MC","248259_at"
"16790","AT5G53340","MC","248262_at"
"16791","AT5G53350","MC","248255_at"
"16792","AT5G53370","MC","248263_at"
"16793","AT5G53400","UC","248258_at"
"16794","AT5G53420","MC","248271_at"
"16795","AT5G53430","MC","248265_at"
"16796","AT5G53440","MC","248266_at"
"16797","AT5G53450","MC","248270_at"
"16798","AT5G53460","UC","248267_at"
"16799","AT5G53480","UC","248268_at"
"16800","AT5G53480","UC","248272_at"
"16801","AT5G53490","UC","248224_at"
"16802","AT5G53500","MC","248273_at"
"16803","AT5G53510","UC","248274_at"
"16804","AT5G53520","UC","248275_at"
"16805","AT5G53530","UC","248221_at"
"16806","AT5G53540","UC","248220_at"
"16807","AT5G53550","UC","248276_at"
"16808","AT5G53560","MC","248217_at"
"16809","AT5G53570","MC","248222_at"
"16810","AT5G53580","UC","248242_at"
"16811","AT5G53620","MC","248223_at"
"16812","AT5G53635","MC","248244_at"
"16813","AT5G53650","MC","248219_at"
"16814","AT5G53660","MC","248213_at"
"16815","AT5G53710","MC","248218_at"
"16816","AT5G53760","UC","248232_at"
"16817","AT5G53770","MC","248231_at"
"16818","AT5G53800","MC","248228_at"
"16819","AT5G53810","MC","248229_at"
"16820","AT5G53820","MC","248227_at"
"16821","AT5G53830","MC","248230_at"
"16822","AT5G53840","MC","248233_at"
"16823","AT5G53850","UC","248234_at"
"16824","AT5G53860","MC","248235_at"
"16825","AT5G53870","MC","248236_at"
"16826","AT5G53880","MC","248186_at"
"16827","AT5G53890","MC","248237_at"
"16828","AT5G53900","MC","248238_at"
"16829","AT5G53920","UC","248239_at"
"16830","AT5G53940","UC","248187_at"
"16831","AT5G53950","MC","248240_at"
"16832","AT5G53970","UC","248207_at"
"16833","AT5G53980","MC","248208_at"
"16834","AT5G53990","MC","248209_at"
"16835","AT5G54000","MC","248210_at"
"16836","AT5G54010","MC","248211_at"
"16837","AT5G54060","MC","248185_at"
"16838","AT5G54070","UC","248188_at"
"16839","AT5G54080","UC","248193_at"
"16840","AT5G54090","MC","248189_at"
"16841","AT5G54095","MC","248194_at"
"16842","AT5G54110","MC","248195_at"
"16843","AT5G54130","UC","248190_at"
"16844","AT5G54130","UC","248191_at"
"16845","AT5G54140","UC","248192_at"
"16846","AT5G54160","MC","248200_at"
"16847","AT5G54170","MC","248199_at"
"16848","AT5G54180","MC","248201_at"
"16849","AT5G54190","UC","248197_at"
"16850","AT5G54200","MC","248198_at"
"16851","AT5G54220","MC","248202_at"
"16852","AT5G54230","MC","248203_at"
"16853","AT5G54250","MC","248153_at"
"16854","AT5G54260","UC","248152_at"
"16855","AT5G54270","UC","248151_at"
"16856","AT5G54280","MC","248204_at"
"16857","AT5G54290","UC","248181_at"
"16858","AT5G54300","MC","248205_at"
"16859","AT5G54310","MC","248180_at"
"16860","AT5G54380","MC","248179_at"
"16861","AT5G54390","UC","248155_at"
"16862","AT5G54400","MC","248154_at"
"16863","AT5G54430","MC","248165_at"
"16864","AT5G54440","UC","248158_at"
"16865","AT5G54470","MC","248160_at"
"16866","AT5G54480","MC","248161_at"
"16867","AT5G54490","MC","248164_at"
"16868","AT5G54500","UC","248162_at"
"16869","AT5G54510","UC","248163_at"
"16870","AT5G54520","MC","248166_at"
"16871","AT5G54530","MC","248167_at"
"16872","AT5G54540","MC","248120_at"
"16873","AT5G54570","UC","248168_at"
"16874","AT5G54580","MC","248173_at"
"16875","AT5G54590","MC","248119_at"
"16876","AT5G54600","MC","248174_at"
"16877","AT5G54630","MC","248177_at"
"16878","AT5G54640","UC","248175_at"
"16879","AT5G54650","MC","248176_at"
"16880","AT5G54660","MC","248172_at"
"16881","AT5G54680","MC","248171_at"
"16882","AT5G54690","MC","248121_at"
"16883","AT5G54730","MC","248124_at"
"16884","AT5G54740","MC","248125_at"
"16885","AT5G54750","UC","248127_at"
"16886","AT5G54760","UC","248126_at"
"16887","AT5G54770","UC","248128_at"
"16888","AT5G54780","MC","248129_at"
"16889","AT5G54790","MC","248130_at"
"16890","AT5G54800","UC","248144_at"
"16891","AT5G54830","UC","248131_at"
"16892","AT5G54840","UC","248132_at"
"16893","AT5G54850","MC","248133_at"
"16894","AT5G54855","MC","248149_at"
"16895","AT5G54860","UC","248134_at"
"16896","AT5G54870","UC","248115_at"
"16897","AT5G54880","MC","248145_at"
"16898","AT5G54890","MC","248135_at"
"16899","AT5G54900","UC","248147_at"
"16900","AT5G54910","UC","248136_at"
"16901","AT5G54930","MC","248148_at"
"16902","AT5G54940","UC","248146_at"
"16903","AT5G54950","MC","248137_at"
"16904","AT5G54960","UC","248138_at"
"16905","AT5G54970","MC","248139_at"
"16906","AT5G54980","MC","248140_at"
"16907","AT5G55000","UC","248117_at"
"16908","AT5G55020","MC","248116_at"
"16909","AT5G55040","MC","248142_at"
"16910","AT5G55050","MC","248118_at"
"16911","AT5G55060","MC","248087_at"
"16912","AT5G55070","UC","248088_at"
"16913","AT5G55080","UC","248089_at"
"16914","AT5G55090","MC","248090_at"
"16915","AT5G55100","UC","248106_at"
"16916","AT5G55120","UC","248091_at"
"16917","AT5G55130","UC","248108_at"
"16918","AT5G55140","UC","248102_at"
"16919","AT5G55160","UC","248103_at"
