"","GV_6d_exp_value","6d_exp_value","6d_ref_exp_value"
"253425_at",7.5575532243028,6.89049075310058,7.17728043886429
"253426_at",3.72122403102873,3.64597469465934,3.61717724425521
"253427_at",9.1423133842862,9.88507539113387,9.44302365406131
"253428_at",10.1420453294049,9.7621331922734,9.97460402441258
"253429_at",7.74992002615214,7.84441961819067,7.69539359048401
"253430_at",4.45639056621512,4.31008411938002,4.22740463946894
"253431_at",7.13454340217329,6.92809186802162,7.10253924999714
"253432_at",4.54889755733723,4.89678601106531,4.70074361244304
"253433_s_at",3.46915290459303,3.39323158628558,3.37884685570069
"253434_at",4.1001493913165,4.14168983349876,4.24269798358831
"253435_at",7.99164223635272,8.48196838072809,7.90101679836797
"253436_at",11.0090992165668,11.1179595182346,11.1021764990909
"253437_at",6.18989237128875,6.12991121952761,6.12440141561773
"253438_at",8.1462619749995,8.64195042579174,8.20467811551746
"253439_at",3.65626489258959,3.71965013382252,3.81321757408398
"253440_at",8.13255691082477,8.13713591723952,8.31339836593816
"253441_at",7.46917754019839,7.38260625501728,7.48264147140453
"253442_at",9.38577311502377,9.49621759984606,9.44353103799193
"253443_at",8.32014516298097,8.27310801213084,8.19804054839205
"253444_at",8.03757734470109,8.11660053900696,8.0525230623416
"253445_at",8.02399047125277,8.55358590476984,8.26532692551392
"253446_at",7.51131207421144,7.39311883491073,7.34548597742163
"253447_at",3.97656505319746,3.95231697146256,4.02942280099646
"253448_at",8.15146370308419,8.29905400671471,8.26569011566451
"253449_at",3.36793655364376,3.27554600205669,3.20235926957408
"253450_at",5.12427638986588,5.09998405859841,5.03390796001118
"253451_at",6.82799609864334,7.06069752211175,6.98110329542511
"253452_at",6.62210713553599,6.89710546765198,6.6746313666829
"253453_at",8.65548809336624,8.2889039221538,8.6485869492328
"253454_at",4.42332659151777,4.30547118718144,4.42098479335708
"253455_at",10.5193710161281,10.0613473476351,10.5170494256202
"253456_at",5.56019090033153,5.77194401111745,5.74451989940762
"253457_at",10.8722023208013,10.4970496483558,10.8728122283692
"253458_at",5.99758014597842,6.2890939147713,5.85229409011194
"253459_at",3.50536748830693,3.46189577328109,3.52113808075589
"253460_at",7.49525874173808,7.66794115546515,7.6304139691967
"253461_at",3.20239020453453,3.11665914138021,3.15582559101513
"253462_at",9.51410574200951,9.29859230067602,9.52724507014537
"253463_at",4.50323237703614,4.36089174579658,4.40698471095035
"253464_at",7.35596060174141,7.3011659316587,7.51208919992175
"253465_at",8.32228424339282,8.40057021081663,8.28986729940898
"253466_at",7.50544803923864,7.35555883505985,7.63294895891458
"253467_at",7.40462699957241,7.40405748027298,7.30033749801589
"253468_at",7.18541996162873,7.18546628163651,7.14269301998725
"253469_at",8.84884106079132,8.44098665107503,8.65745208738523
"253470_s_at",9.70250699211175,9.83189996307133,9.73403679822628
"253471_at",3.15353161034834,3.06747353851648,3.08625648397781
"253472_at",3.19946358541586,3.26126706545692,3.25599925220584
"253473_at",7.95609483188437,7.90186983853362,7.94241831780694
"253474_at",6.85331845156402,6.71530950676608,6.78733644494623
"253475_at",7.61437473524407,7.8332246495976,7.61148809642981
"253476_at",6.79631371467534,6.42019606010182,6.64792304638605
"253477_at",5.47171640836147,5.24269939347488,5.42577002894004
"253478_at",6.75297704840962,6.43897187607159,6.596356638101
"253479_at",6.01609393564816,6.19683862575308,6.05825215775181
"253480_at",9.83527039581824,10.2857333341947,9.96400507138695
"253481_at",9.36957884634635,9.52948587576155,9.32215204142472
"253482_at",10.4061440523731,11.0337242451866,10.6657989364944
"253483_at",4.49477366462458,4.30466790265534,4.20942257812983
"253484_at",8.47310703864079,8.4803396959383,8.4491539455844
"253485_at",9.19278674552769,8.25509927543027,8.68740072102282
"253486_at",7.0445759400299,7.22917175748747,7.11555793953134
"253487_at",10.3018427462222,10.9853453460111,10.3508093362306
"253488_at",4.19652791099903,3.76795332236191,3.90701517773572
"253489_at",7.74059305024574,7.64945549457347,7.72027713366375
"253490_at",7.20201387280747,7.75728768005793,7.32963891386126
"253491_at",6.05478888302825,6.21252910924283,6.19036905845192
"253492_at",6.4730648413144,7.2766323157511,6.43240555313814
"253493_at",7.81871311382597,7.4708058250232,7.7032735926802
"253494_at",3.42925566730775,3.58178786429232,3.45814587179536
"253495_at",5.33316706202338,5.16884896868318,5.27926488260758
"253496_at",4.71510426068072,4.59552066141579,4.4635432089858
"253497_at",7.49636639400156,7.68294876176468,7.45939633961089
"253498_at",4.87539246003402,5.09126773517053,4.8036786453242
"253499_at",3.82613223000162,3.91882391737722,3.70228356759653
"253500_at",7.74663890995986,7.53058406898155,7.49413493922953
"253501_at",8.24219857917854,7.87823336176139,7.98782695100563
"253502_at",2.73473565240019,2.74308370297938,2.84375626069113
"253503_at",3.11613085491532,3.14284000042494,3.2290347809396
"253504_at",3.12150830272855,3.26517162559725,3.143080660599
"253505_at",4.70178243156374,7.04337361734736,7.86548097103454
"253506_at",6.6517731818642,6.58169008358847,6.75827218361407
"253507_at",5.72913478089857,5.23131126420216,5.28347829500922
"253508_at",2.99381575213868,3.00843792801205,3.13790781658412
"253509_at",4.38501969875233,4.431760051892,4.35387098106588
"253510_at",8.06655291354038,8.05563837216293,8.06301449481678
"253511_at",3.35597839474655,3.33819587759875,3.32340458038749
"253512_at",8.21965861679234,8.15457984733175,8.09228900556726
"253513_at",3.61594331126483,3.54317964485319,3.46207933650701
"253514_at",3.26455897298606,3.18367078428452,3.2360611897725
"253515_at",3.24464103815319,3.16671828094722,3.04256085201005
"253516_at",4.78320485937133,5.51448684065,5.02717405714589
"253517_at",6.7349022094681,6.65479820906039,6.74171641372272
"253518_at",4.97230005706754,5.51764937543904,5.01551270702245
"253519_at",6.9982000577768,6.10578829634405,6.58167758187547
"253520_at",7.8157003929262,7.61889946453075,7.84667677676803
"253521_at",10.8237777213525,11.1358865771784,10.9044730209908
"253522_at",5.6853412671856,6.65670324441524,6.18398239514097
"253523_at",9.77886443839975,9.91763650579166,9.92011439019869
"253524_at",6.46039819485767,6.47862801743946,6.59072409994019
"253525_at",6.53788551562205,6.50485682494205,6.3953167099422
"253526_at",9.10674794101237,8.88921997552748,8.97613256954348
"253527_at",4.19016156295623,3.92651206016797,3.92729793921708
"253528_s_at",9.96520161080704,10.1744203652896,10.0686916957148
"253529_at",3.13795212784586,3.05648198204174,3.11760830439373
"253530_at",5.68189198434125,5.62793636035091,5.7652850349498
"253531_at",5.78938265785143,5.72148566535341,5.52225746794576
"253532_at",6.3357837299617,6.44490760250558,6.36015086013272
"253533_at",7.96862497246538,7.84762483419173,7.92629571939796
"253534_at",9.25056995094441,9.33302082301979,9.88889031735007
"253535_at",8.55058447235203,8.20193245241457,8.59144847185521
"253536_at",9.7208925931181,10.1254488520834,9.75289362551347
"253537_at",6.49038612980104,6.26338612154461,6.38560329185569
"253538_at",7.81657567724518,8.29776008026245,8.08351284031285
"253539_at",7.00167282150735,6.42804461017224,6.76359912306573
"253540_at",3.65024789144756,3.58162366999995,3.64852339848734
"253541_at",3.52636521862818,3.53242758275948,3.54588160896662
"253542_at",6.47600763515878,6.42963753590861,6.29473965348818
"253543_at",6.30074468361374,6.24957715034025,6.4145935952158
"253544_at",3.47212707652561,3.40944791721094,3.42471699367307
"253545_at",7.15565490162091,7.36387615203501,7.37921859366216
"253546_at",8.02073618835209,8.08487549267342,8.16637827085835
"253547_at",8.68462094274179,8.71803802357507,8.74275026924797
"253548_at",7.05370764809962,6.6370024516057,6.9213813381003
"253549_at",7.57346998695929,8.35849800385948,7.80119720890975
"253550_at",10.3415604768941,10.4940221483621,10.5285846083693
"253551_at",9.58371758515267,9.63042420805011,9.51575376018483
"253552_at",8.22477435660352,8.41706747050303,8.32690848976761
"253553_at",6.31088811696689,6.08099063267959,6.51088141588383
"253554_at",5.4315546053411,5.3994482804114,5.4530238437551
"253555_at",8.59358556058173,8.55336501319639,8.56689907169522
"253556_at",2.76240074238486,2.87920274707127,2.83625985608841
"253557_at",4.07595839965716,3.87241236652425,4.05170426979131
"253558_at",7.83262865618401,8.13990179581899,7.67461157285284
"253559_at",7.88496841587873,7.47218617615899,7.46888823185837
"253560_at",7.33277063125256,7.58719934542044,7.39130277916875
"253561_at",9.76142571955138,10.0102381828272,9.81930520828365
"253562_at",9.04383839899376,8.92522691089713,9.08993267668651
"253563_at",6.33642373868897,6.3306570311611,6.50477429673689
"253564_at",8.51923483981119,8.1530531569156,8.27559123573067
"253565_at",6.37197776563878,6.17642553385253,6.27785744533712
"253566_at",6.1795836843159,6.7620010030537,6.30736523177751
"253567_at",3.63337894613761,3.61166830599048,3.73815080004043
"253568_at",3.18711952922692,3.32407041135435,3.27524606700716
"253569_at",5.39741024546931,5.28640499292867,5.20464444195369
"253570_at",2.85072733962728,2.87578675216687,2.76070555008722
"253571_at",4.79418360986376,5.66841683850032,4.74392317756405
"253572_at",5.86774934141913,5.83247896799501,5.88431048463063
"253573_at",4.88102736261873,5.64110148820912,6.07936613037587
"253574_at",6.25810604747318,6.37673962816828,6.38224321155264
"253575_at",5.85838017415393,5.70637903760049,5.88289344333613
"253576_at",3.2590222738376,3.31862536678483,3.29476524105731
"253577_at",7.56216815597565,7.37068621392835,7.58121338952765
"253578_at",6.13657963863399,5.89265517148854,6.02321958432769
"253579_at",4.37452980419817,5.18015923533789,4.59984670653787
"253580_at",6.50562978256855,5.98865974375118,6.43619249276566
"253581_at",10.0951551310893,10.1640257988399,10.0025092550884
"253582_at",4.16504417534478,4.01203147007066,3.93288052163889
"253583_at",4.23235331879005,4.13968170907632,3.97837353992984
