"","d35_gene_exp_value","d35_ref_gene_exp_value"
"256570_at",8.02320511935228,8.73243848716554
"256571_at",3.68000376321316,3.72266437313439
"256572_at",3.98675763850729,4.17790916520877
"256573_at",8.21295587436979,8.39465700849093
"256574_at",6.62527470747274,6.2875007119659
"256575_at",7.26889347264088,8.23773124140996
"256576_at",4.40005152747914,4.38456113122195
"256577_at",6.82405440662713,5.06750748801202
"256578_at",7.17730916731593,7.17128075760078
"256579_at",9.44764474473784,9.36714247992645
"256580_s_at",3.91272975305085,3.90119689825777
"256581_at",5.2227380023862,5.20798196576363
"256582_at",4.78064518912164,4.64840180863007
"256583_at",7.41701625070995,7.87558015587479
"256584_at",4.71955633820715,4.57865060220443
"256585_at",6.85321748205458,6.62395207608495
"256586_at",3.93288958056714,3.93493063338848
"256587_at",4.97703070257186,4.97860716412337
"256588_at",4.8336261867184,4.69936544512507
"256589_at",5.12287283235396,5.49732313788315
"256590_at",9.3496167382565,9.90399427659521
"256591_at",3.86084103892099,3.90501672179652
"256592_at",4.49190389574633,4.4713702562569
"256593_at",3.91870235156251,4.84879799787793
"256594_at",4.02770271915651,4.12049829706056
"256595_x_at",6.53785666886933,5.4435601799094
"256596_at",6.08915366445121,5.47366774503273
"256597_at",10.2845384662509,9.56923721667558
"256598_at",7.30715046801392,5.53478781068741
"256599_at",4.58244505252181,4.64777045973294
"256600_at",5.72992862855445,5.00754872410581
"256601_s_at",4.27206441443527,4.24535119840154
"256602_at",4.99489159229355,5.58640011386822
"256603_at",8.7501105758012,4.1954537309396
"256604_at",3.80014541854194,3.81370638412739
"256605_at",7.59467665326129,7.48920691638749
"256606_at",5.53144890504208,5.55887649037405
"256607_at",9.03544762898007,8.71453471293105
"256608_at",3.75675525125781,3.79787828004135
"256609_at",5.96094633926881,6.21830107722281
"256610_at",3.66111200222288,3.69121963437296
"256611_at",8.86768581025363,8.20764772772789
"256612_at",6.84653631580319,7.2255561468421
"256613_at",5.77500847497617,4.92764278987288
"256614_at",4.33345889818855,4.35540821580633
"256615_at",5.18143923801463,5.19731459467385
"256616_at",8.07068395229602,7.98397256888377
"256617_at",9.1485716612353,10.1694027142114
"256618_at",6.41884965143551,7.01602536162223
"256619_at",4.99223221135858,4.98795423407757
"256620_at",7.53605907592908,7.89170221245249
"256621_at",5.84612923385824,7.37361338265366
"256622_at",7.24946695725658,5.92639493088493
"256623_at",6.51415893841242,7.26491671765606
"256624_at",8.29907729732395,8.28506241007375
"256625_at",7.15814756799742,7.23745764307568
"256626_at",6.2118213437679,6.11664650478413
"256627_at",7.73999126988417,6.68324564515324
"256628_at",8.71499636553115,9.596866018119
"256629_at",9.46943519192752,9.13657093533013
"256630_at",4.29440232544536,4.33869276515416
"256631_at",5.43914825878615,6.50672563987033
"256632_at",6.15715797594351,6.19755643502713
"256633_at",6.03542609436476,7.22163602187836
"256634_s_at",3.83762718135669,3.97069833943929
"256635_at",3.99383149794894,3.97044783349056
"256636_at",4.20905738291625,4.19273798892713
"256637_at",8.45646392365858,8.95153382300443
"256638_at",6.30893655412267,6.32669221800324
"256639_at",4.29759427782801,4.38463656431056
"256640_at",4.84628715367249,4.86124529104699
"256641_at",6.52031646867889,6.46995647388776
"256642_at",3.78395516714617,3.64892125995108
"256643_at",3.8047031320795,3.75063810560117
"256644_at",5.57681564323456,5.58731661200716
"256645_at",7.88378818499739,7.86774151747242
"256646_at",5.66848397464173,6.06624678491356
"256647_at",5.77771932567234,9.99667890342672
"256648_at",9.16554067123349,9.93893456236793
"256649_at",9.10441961713196,9.60895611530188
"256650_at",7.72273658356528,7.60861762166366
"256651_at",6.2589271228543,6.24020216281179
"256652_at",6.71670600661361,6.53703266769038
"256653_at",5.16180914146483,4.8511829769022
"256654_at",6.078337270929,6.39656397514206
"256655_at",7.20143282300573,6.32790420596982
"256656_at",5.85298483063984,5.73850346305762
"256657_at",8.91975367048989,9.25954409960201
"256658_at",8.80029499595858,9.22628220049559
"256659_at",4.67099643288459,4.69080027953805
"256660_at",4.44887926162663,4.51830323840176
"256661_at",7.87562293130449,8.20861919029601
"256662_at",4.84991833090755,4.91407499376783
"256663_at",10.2006096929836,9.88906724125293
"256664_at",7.51545574338289,6.48888240775666
"256665_at",5.87738697361055,5.94057743838371
"256666_at",7.49323445657377,8.51193613788693
"256667_at",4.76853041126698,4.70187052312213
"256668_at",5.32129147341833,5.35902502392335
"256669_s_at",4.37625764133831,4.2639092262382
"256670_at",3.5637039138664,3.58421622941753
"256671_at",5.82356947046436,5.87296118243912
"256672_at",6.06427552420394,5.81620355001327
"256673_at",6.0713773828971,6.44468434824885
"256674_at",6.23734993916685,6.55473491039897
"256675_at",5.96473757210032,6.40131307888468
"256676_at",9.53838662423436,8.26470281419841
"256677_at",8.4462159642492,8.3228913218417
"256678_at",8.99367739939731,7.92652565724178
"256679_at",10.6642362267554,11.3901382823171
"256680_at",10.2561022248725,9.57694745405596
"256681_at",5.61503625400891,8.43880467761386
"256682_at",8.49063144424884,8.95683790031765
"256683_at",9.15897829011415,8.8718158191744
"256684_at",5.38208313133971,5.29519257447226
"256685_at",3.8433836757167,3.87644724284185
"256686_at",4.32204810876492,4.32451621026524
"256687_x_at",3.99772604341504,3.96634329893579
"256688_at",4.16509930337624,4.11512437602548
"256689_at",4.67782288269008,4.64225698821271
"256690_at",4.67106886312292,4.66553878876419
"256691_at",4.31913408028413,4.34663789545261
"256692_at",5.52302709516759,5.46227674125503
"256693_at",4.09153230294268,4.02412678983045
"256694_at",3.95728365674505,3.97022162551907
"256695_at",4.41397668104509,4.34270845668975
"256696_at",7.94808743301085,7.94889556421138
"256697_at",6.71587215462429,6.71429320023684
"256698_at",6.65761169962208,5.61147555051243
"256699_at",4.17194419199399,4.15318308900919
"256700_at",6.49549404998734,6.81659830614921
"256701_at",3.92145260315205,4.07961010014587
"256702_at",4.35183142113408,5.02744000429284
"256703_at",3.8677506449405,3.87557186136037
"256704_at",6.14179767514034,6.17585656857895
"256705_at",5.08523229644679,5.15102693716941
"256706_at",6.46750686208716,7.67167714714366
"256707_at",4.1271329061043,4.17415876235296
"256708_at",4.28473678479916,4.28334082820624
"256709_at",4.07623495287877,3.96993246863764
"256710_at",4.52304290610703,4.69432275081743
"256711_at",11.6953369794871,11.674063511667
"256712_at",4.34040745132172,4.55952283621756
"256713_at",6.84733129935281,8.54583145859171
"256714_at",4.96214724227713,5.10820718645068
"256715_at",7.18972487177195,6.7208881557957
"256716_at",4.24303517113842,4.35875887950763
"256717_at",4.29411546367909,4.32459991829542
"256718_at",3.56230314019968,3.58536145126749
"256719_at",4.41620844786102,4.34985562211205
"256720_at",6.60647386234176,8.20693497788965
"256721_at",5.16742190173849,5.4885360435414
"256722_at",6.8838694531038,7.05820707150206
"256723_at",8.13417967293108,7.23859681956942
"256724_at",8.65560088743461,8.74836521928456
"256725_at",8.52216257661667,9.07225989809491
"256726_at",6.56693996813976,6.54164848049924
"256727_at",8.97150670103816,9.61968404702844
"256728_at",8.0224524378851,7.84745003024877
"256729_at",6.64307274953216,6.73064418286845
"256730_at",3.97045400943158,3.9752550699106
"256731_at",4.78531479133403,4.90654920585393
"256732_at",4.23065271125648,4.25901814778598
"256733_at",4.03666695545868,4.02314436446397
"256734_at",7.97761072307495,7.34888083568875
"256735_at",7.98661885376463,7.59831679144173
"256736_at",4.79305201978981,5.68884710135826
"256737_at",4.11919564326501,4.10899692456515
"256738_at",3.85956620888969,3.88203569895194
"256739_s_at",3.73097714447897,3.72499288037053
"256740_at",6.35380455742538,6.49745284324452
"256741_at",6.13418326947162,6.44762090706355
"256742_at",4.69625440954714,4.6677122267971
"256743_at",3.87213019020573,3.84194554548311
"256744_at",8.84777999784921,8.69480663834404
"256745_at",9.65714454443331,9.94103835643967
"256746_at",9.39298306290544,8.42441450508616
"256747_at",9.86564153589281,10.1769155657013
"256748_x_at",6.51164198191109,6.63967250472453
"256749_at",4.40959933440933,4.48577341391424
"256750_at",4.81039330082407,5.16900740699198
"256751_at",9.02022405305272,5.62669655440764
"256752_at",6.64879561136268,6.41644136006851
"256753_at",7.19833306021134,5.759505772955
"256754_at",10.4788244336533,7.21753272304989
"256755_at",8.26486082537948,8.36900969222149
"256756_at",7.80106534427894,9.18677524476493
"256757_at",8.1799996796783,7.37019074941554
"256758_at",4.50448400296063,4.39831630245399
"256759_at",6.45590096556048,9.48402749264339
"256760_at",4.46408583513483,4.48759952591382
"256761_at",4.53845677471337,4.33301509182871
"256762_at",4.46014137471976,4.46397023065841
"256763_at",7.43045719296345,6.62036821082418
"256764_at",5.58311725971043,5.49185847983696
"256765_at",10.7412849842988,10.7709704099922
"256766_at",7.29435499515228,5.55012418762521
"256767_at",4.91252925952478,4.80048242314414
"256768_at",5.34506852350305,5.33466802753223
"256769_at",6.69885126692811,6.63464432704637
"256770_at",5.73445581653067,6.70492971286954
"256771_at",5.55470889005262,5.80936005060997
"256772_at",10.1616950901001,10.207932021772
"256773_at",5.30591503142903,5.40210903391641
"256774_at",5.13463045121103,5.30536235571977
"256775_at",5.03207663955785,5.07724724152146
"256776_at",9.69458207242382,10.228226806568
"256777_at",5.46239675040783,5.47142261865275
"256778_at",5.48450111349969,5.61150905320337
"256779_at",4.43458568335342,4.29942126773343
"256780_at",4.96838710539735,4.80068335203437
"256781_at",5.13005432875105,10.1232311453816
"256782_at",4.89845917617859,4.99837818172281
"256783_at",9.34072039475831,9.62237872685717
"256784_at",5.27645462921921,5.90893044986517
"256785_at",8.97252322779324,8.80670774496173
"256786_at",7.69272561575436,7.17882633868061
"256787_at",6.03048261565341,10.3507330970359
"256788_at",7.29711590218787,6.44692440715878
"256789_at",7.18653935680216,5.96141881578046
"256790_at",8.03014336667784,8.70079730951725
"256791_at",4.75197110068463,4.63373725323453
"256792_at",6.17793952744586,4.89827351297774
"256793_at",8.82775621566339,9.69803148464645
"256794_at",9.2351282002554,10.0656350781472
"256795_at",10.3516531959308,10.7440414833656
"256796_at",9.27498772692885,6.67992955139431
"256797_at",8.56581221958325,8.93835495312419
"256798_at",6.38144520007932,6.66161734458254
"256799_at",7.72618722121545,6.13534082060646
"256800_at",6.38737238348893,6.52161994764748
"256801_at",4.37305498176029,4.39480616464116
"256802_at",4.72162866371191,4.76762183738536
"256803_at",6.48514934578239,7.35271918558181
"256804_at",8.94627760209166,9.44634653253052
"256805_at",7.46132697843651,6.77906326160912
"256806_at",8.16923544693937,7.54943369201712
"256807_at",8.36158488564815,8.43875300795037
"256808_at",7.29910588454848,7.71482517527899
"256809_at",6.0954097477109,5.91983360440762
"256810_at",6.25984300656656,6.32564892016292
"256811_at",4.1513766008556,4.17672306514452
"256812_at",7.72699152902591,8.23096029804045
"256813_at",7.44028163154546,6.97703776154079
"256814_at",5.39980874168049,5.63494290822333
"256815_at",4.75950289981969,4.71510456310224
"256816_at",6.00395446388305,6.4382358058415
"256817_at",6.49867544118458,6.64174490252412
"256818_at",6.59146641675244,9.8933389470279
"256819_at",8.21924028371392,8.19579698490504
"256820_at",8.21833505169308,8.23046600002723
"256821_at",7.13655386049872,7.54704817495753
"256822_at",6.62235170012686,7.92942083189565
"256823_at",8.23001322275412,7.95807642801453
"256824_at",5.54300238897113,5.56355944930371
"256825_at",4.92183025541213,9.2800178147221
"256826_at",4.64661129512061,4.69877322835923
"256827_at",5.62073712951568,5.39470192534367
"256828_at",8.8135889512472,7.88633336257281
"256829_at",8.84074501272571,9.62364231770813
"256830_at",4.67726363035948,4.99452889199855
"256831_at",5.08223043081366,5.11329656754997
"256832_at",5.0463998345735,5.06440614819403
"256833_at",5.79946548578601,5.96250809925063
"256834_at",6.48754967061184,6.4658891854418
"256835_at",11.413013289919,9.24192624832247
"256836_at",8.80044126057431,8.96232818823328
"256837_at",5.45878089163468,6.14731066827179
"256838_at",8.97667489112728,9.12566753221519
"256839_at",4.83666102182022,6.64097626893188
"256840_x_at",5.70719946366759,5.40228330528268
"256841_x_at",5.2536106470152,4.89406865493365
"256842_at",3.90105086717125,3.98065064045199
"256843_at",4.08836054477897,4.11665569588721
"256844_s_at",4.19749646756804,4.22347111071806
"256845_x_at",6.46510451690527,5.74972195725076
"256846_at",3.50503655700884,3.55770856083017
"256847_at",4.72241305951608,4.67973487002649
"256848_at",7.69924359400044,7.96984625681872
"256849_at",3.80235922720057,3.8889762428513
"256850_at",4.57878374991867,4.50533693299914
"256851_at",7.93400969793164,8.00811414783394
"256852_at",8.81158597332684,6.78364498333623
"256853_at",6.66893816287284,6.66713556162394
"256854_at",7.55235686092319,7.51973547522299
"256855_at",9.8888002013336,8.74615464873968
"256856_at",8.3258566415538,7.09733026007831
"256857_at",4.955230317655,4.76793823662628
"256858_at",4.78333556337456,4.89806475426495
"256859_at",4.39811464961076,4.53100214070868
"256860_at",4.28968618675211,4.32612474520994
"256861_at",11.2173536997663,9.2318748319685
"256862_at",8.0879503688432,8.34441573252961
"256863_at",6.76467569020672,6.47293273943565
"256864_at",5.60226162985856,7.25530274096525
"256865_at",9.6265473995539,10.346129566691
"256866_at",8.44375773173679,7.23931606837193
"256867_at",3.92394629840916,3.96709490227625
"256868_at",7.0734914616639,7.14715143963257
"256869_at",7.01001525050786,7.03990487291963
"256870_at",6.94402421735596,4.46606517763485
"256871_at",6.47341345671182,6.58759160644649
"256872_at",5.28788039195833,5.71180308654793
"256873_at",6.18381104734495,4.49843230194572
"256874_at",5.21348595044407,4.09386048459364
"256875_at",3.96696331658963,3.92665958689997
"256876_at",7.7734322719713,7.85852136119763
"256877_at",5.29597396950039,6.78531615966462
"256878_at",3.74780981701613,4.59367247575935
"256879_at",8.65352697045316,8.9814523233282
"256880_at",5.80944071452667,5.05162920079498
"256881_at",7.27248284312425,7.78614211782686
"256882_at",8.32783306594178,8.76945916067224
"256883_at",8.59915867455837,7.96027817044248
"256884_at",4.49176732373856,4.55824740861983
"256885_at",7.87049050376427,7.83758290710298
"256886_at",4.1909934375178,4.12850294390702
"256887_at",6.89150956005046,7.08150440552913
"256888_at",6.78545872944276,6.91084253184719
"256889_at",8.57356634432575,8.38501938157302
"256890_at",7.10007158487019,8.8408134374991
"256891_at",9.44386644974795,7.15024646289626
"256892_at",8.63829699072899,7.41803779732968
"256893_x_at",3.97263294831602,3.87018517578413
"256894_at",7.29520409733432,6.15310557890458
"256895_at",5.0217032699944,4.95725937357562
"256896_at",4.5710892469317,4.65556626276405
"256897_at",4.07167558243114,4.04389107975558
"256898_at",4.89148252776809,4.8625170362541
"256899_at",8.59886617298552,9.38644604871333
"256900_at",5.83969990814633,6.03849434623148
"256901_at",4.82885387430311,4.72021161528782
"256902_s_at",8.56970654604985,8.83832756153324
"256903_at",4.76309815335113,4.66209508730213
"256904_at",7.39672543296339,7.52488426113264
"256905_at",8.99944478753402,8.57743333314924
"256906_at",5.13230870972216,5.02875530102303
"256907_at",8.12324360807941,8.39813460465623
"256908_at",7.85740014119079,8.6083992369987
"256909_at",4.65290661359384,4.53466552973589
"256910_at",7.01618489459566,7.07606647112755
"256911_at",5.84020862030561,6.23878751194417
"256912_at",5.00804600995494,4.96319853012585
"256913_at",4.72373029837729,4.73778222226036
"256914_at",4.71916086774608,4.65930535887734
"256915_at",7.84061741503197,7.98180586171358
"256916_at",8.83992228762075,9.34811728849713
"256917_at",6.12176851445503,5.72831100911562
"256918_s_at",5.18083906038667,6.23059039877937
"256919_at",5.591719456611,5.43738337868123
"256920_at",8.01630620901641,8.60166177957706
"256921_at",7.87279233434015,8.46619848376153
"256922_at",9.76753630187622,8.75919093265109
"256923_at",4.85580066960562,4.8238219056965
"256924_at",5.78468953032477,5.51000623016355
"256925_at",3.67048995083224,3.6487472393619
"256926_at",4.71789201745481,4.65220788286349
"256927_at",8.82925362557178,7.96837099454467
"256928_at",8.0340373432607,8.13585451132511
"256929_at",4.84558645216979,5.03346418128978
"256930_at",8.78460890277534,7.85128523654636
"256931_at",4.4486354394746,4.60204506553154
"256932_at",8.06254637630499,8.40874694663161
"256933_at",8.19054767760431,10.7518899455992
"256934_at",8.73090550972349,8.2187217848897
"256935_at",6.29363822877145,6.3763634935276
"256936_at",8.6935250651726,8.99121344537372
"256937_at",5.81867106668492,8.8546946037356
"256938_at",4.36673751412664,4.44940268597816
"256939_at",9.59656172163782,9.80145560121779
"256940_at",4.51161769362557,4.52177903119518
"256941_at",4.63322879696308,4.60350613053321
"256942_at",9.29985672199051,9.21306803043899
"256943_at",7.28387232709239,7.55493393133205
"256944_at",7.65832550636315,7.83242068721573
"256945_at",4.52078136435994,4.45291095925083
"256946_at",5.42860566938392,5.46030263897874
"256947_at",4.52022232291184,4.50144159942244
"256948_at",7.09165976727162,6.7302530680017
"256949_at",4.13650057798284,4.2803684309737
"256950_at",5.73437379746349,6.02798249073104
"256951_at",4.91355878305612,4.80251069858581
"256952_at",6.29560046684488,6.50467221200081
"256953_at",4.77245117065031,5.10429586829818
"256954_at",7.40649471192168,7.50586227430699
"256955_at",4.84268367439236,4.77814960574294
"256956_at",10.5169735951942,10.2217353631923
"256957_at",6.76983007358467,6.91355878808762
"256958_at",7.33070872893331,7.93706920790009
"256959_at",8.14578028699603,8.97109851768514
"256960_at",7.51803405153559,7.11698163891187
"256961_at",8.48958650195608,8.18450550277014
"256962_at",6.74794357595054,8.2675905938841
"256963_at",7.79031344438578,7.32643869365461
"256964_at",9.82113263046811,11.9820316098121
"256965_at",7.10443870196403,8.51004903989116
"256966_at",4.62778154370648,4.63407905213789
"256967_at",7.45762180933749,7.57252969734197
"256968_at",5.79658649824403,5.67415420984627
"256969_at",8.43847623596705,7.6979532499471
"256970_at",5.76988160834937,5.89856825095417
"256971_at",5.7593420842164,5.87688564601354
"256972_at",7.43635620119582,8.06960273895983
"256973_at",4.93229426684981,4.88566965375013
"256974_at",4.12606520629814,4.12373562336623
"256975_at",4.69877767484004,4.36927468143056
"256976_at",6.82275760523355,5.83981629430138
"256977_at",4.48554152860744,4.58110895164184
"256978_at",6.64532041794325,6.89959916613214
"256979_at",10.902187048744,10.3116384560442
"256980_at",4.40774589083906,4.34215282076845
"256981_at",8.05938119636334,9.20948340793173
"256982_at",9.53035831672612,9.58081717308349
"256983_at",9.58828759059519,8.20822013740219
"256984_at",8.57592503194641,9.11452912465944
"256985_at",5.51099019434026,5.56985797348333
"256986_at",7.03814211500424,6.95308829464479
"256987_at",3.9787906418706,3.91638443937863
"256988_s_at",10.4442035442871,10.2287575507903
"256989_at",4.76930427694142,5.99559226666157
"256990_at",5.45070195444833,5.20014804892922
"256991_at",4.9461367677414,6.95552950768973
"256992_at",6.04784254933003,5.93172130584917
"256993_at",7.52170758102027,7.54826137776005
"256994_s_at",5.58478596629053,6.17201884648654
"256995_at",7.67282488667036,8.10381621945678
"256996_at",4.31834834410195,4.47294458372032
"256997_at",10.2859417252108,9.00640628593401
"256998_at",7.8276604225412,8.38722105537087
"256999_at",9.27874546332948,7.98404792173767
"257000_at",7.66295873532665,8.34765350936387
"257001_at",6.94716050624899,7.79103807572306
"257002_at",10.7717181171381,9.99026377673065
"257003_at",8.79802671740211,8.16711797408111
"257004_s_at",6.58957366442881,7.29553236990061
"257005_at",5.9455615635231,6.97584339493133
"257006_at",6.73101268010926,6.76795686206246
"257007_at",8.55678792394739,7.04141937222503
"257008_at",4.52483115110106,4.55254188745583
"257009_at",6.08334322765456,6.00485376329835
"257010_at",8.63853416968863,8.36416850995279
"257011_at",6.57110897141602,6.14270888040004
"257012_at",4.55435188785924,4.50799358146728
"257013_at",5.01110634797056,5.0957753642199
"257014_at",4.70064135801968,4.83900230054966
"257015_at",6.29102204411134,6.40638930349249
"257016_at",9.001932971367,8.84242059398671
"257017_at",4.63075290675314,4.64098940953709
"257018_at",7.62815401428715,8.18678244805131
"257019_at",8.94634275059665,9.86276199902259
"257020_at",6.3587470602983,7.31576104054105
"257021_at",11.8579522489087,4.94998490654306
"257022_at",8.91059634552482,8.18479828656213
"257023_at",9.46243504671084,9.12167049198615
"257024_at",7.30930135885833,8.74536191680759
"257025_at",8.50357203670085,8.72260796283277
"257026_at",5.20017562550578,10.4039260411773
"257027_at",4.92467934216293,5.07156148075994
"257028_at",5.61301500755378,5.6671654740238
"257029_at",9.08603342079129,8.9419182196922
"257030_at",4.72788287323647,5.32083912457802
"257031_at",7.09100321472366,6.84302538713905
"257032_at",5.12627125745662,4.99755787922862
"257033_at",9.43552623984842,8.11037753514018
"257034_at",4.28986691471843,4.45633021800872
"257035_at",5.71205227025137,5.29920267025197
"257036_at",6.28470470009479,7.16738202365332
"257037_at",9.01482660527454,9.78428977756395
"257038_at",8.93362645519759,9.53615058373396
"257039_at",5.72352044429613,5.56716465658918
"257040_at",6.59657746857024,6.41425344353113
"257041_at",5.58513524851025,5.70455120412494
"257042_s_at",6.09808077849111,5.9448945143282
"257043_at",4.58717584941669,4.55602800188367
"257044_at",8.43175943191286,8.36383956157758
"257045_at",4.65235132423823,4.48590574179952
"257046_at",8.22174583426858,8.34369429722003
"257047_at",6.49612785716513,6.96813572504016
"257048_at",4.06337996902441,3.98401965823715
"257049_at",4.5336722974856,4.52409008349724
"257050_at",8.5001800430747,7.4881649434044
"257051_at",5.37800350835567,5.12667597430623
"257052_at",8.71354247027017,8.65632023692518
"257053_at",10.0159172036414,10.2430616057609
"257054_at",13.3402780330872,11.691788687634
"257055_at",7.77477897468882,7.93015551623273
"257056_at",7.92587244347726,7.3182924618219
"257057_at",4.18726573366782,4.05957167441701
"257058_at",5.85313171020349,7.04323047785097
"257059_at",4.70995806822249,4.59466969138076
"257060_at",8.7406237290631,9.28069412936427
"257061_at",8.02532095875259,8.74789708115554
"257062_at",9.5824229845691,9.74214177457875
"257063_s_at",7.30503837925839,7.64345030490864
"257064_at",4.71311750126931,5.61539452014889
"257065_at",6.0560227842339,5.90713342623086
"257066_at",11.0449833500987,12.9315689283415
"257067_at",7.57761211451686,7.20343397696487
"257068_at",3.73945520723996,3.73960426979145
"257069_at",3.97014861397486,4.05813316367606
"257070_at",3.91628262628522,3.88010297741913
"257071_at",7.77742372062108,8.10330932313224
"257072_at",7.82984321035563,8.72036659216245
"257073_at",6.93410844490772,7.07367180471816
"257074_at",8.42991290597306,8.9322489198792
"257075_at",7.72816106268387,7.86570942623646
"257076_at",8.27595136714543,8.02261281932904
"257077_at",4.15489397651683,4.12448591917641
"257078_at",7.32298595117024,7.13450036841082
"257079_at",4.0042273725735,4.01490069875323
"257080_at",4.86761812351511,4.78234670642807
"257081_at",6.06835206559638,5.76137792529184
"257082_at",5.13728911645091,5.03177471969998
"257083_s_at",5.14050385845701,5.13553095957591
"257084_at",7.85883600041047,7.46177664053556
"257085_at",7.17264421205945,7.26991973825338
"257086_at",5.94706812195316,5.9245338898892
"257087_at",10.3875119068718,10.0032247348354
"257088_at",8.9894340847467,9.47096857658039
"257089_at",4.78439950636906,4.97605998758759
"257090_at",4.50309603429298,4.491272488507
"257091_at",4.68322318191403,4.60178994490381
"257092_at",9.06839258623408,9.16766231985598
"257093_at",7.7679549087655,9.04506291633825
"257094_at",6.19918781895593,5.61565431236753
"257095_at",7.07632476062451,7.19400749355919
"257096_at",4.66611887571789,4.75388556940266
"257097_at",5.56046697545747,5.67697748040176
"257098_at",4.77097215864475,4.6162097881663
"257099_s_at",3.75479005692662,3.73943411396052
"257100_at",5.98708158611445,5.45671838495603
"257101_at",4.4298994661795,4.31126521632395
"257102_at",4.9714181807513,4.84573173388179
"257103_at",4.35132406499883,4.3511784309172
"257104_at",8.6027608783949,9.21698872673494
"257105_at",7.44591139102326,7.51544936664511
"257106_at",5.54884957849186,5.56581502860133
"257107_at",4.83060240178641,4.76044269618049
"257108_x_at",4.22409657162055,4.16285396747264
"257109_s_at",4.16444021655395,4.17076485211309
"257110_x_at",5.39268703605235,5.20715350059214
"257111_x_at",4.71017312913247,4.41281144076129
"257112_at",4.85526919960881,4.87924607085227
"257113_at",5.65015089161324,5.77055724799926
"257114_at",4.16547615677679,4.18492042257678
"257115_at",4.2971533561584,5.43721634136023
"257116_at",6.77523728304733,6.98705933244699
"257117_at",4.50662688972182,4.39772567508967
"257118_at",4.57121701804563,4.39458757198699
"257119_at",4.85400081849342,4.91196198789018
"257120_at",4.54738087956472,4.60202236583988
"257121_at",4.2196569564651,4.27681650758125
"257122_at",10.176803731119,9.82460005374837
"257123_at",4.59112567653206,4.5332337718452
"257124_at",4.80880905507598,5.08943149794141
"257125_at",9.05263215402018,10.0316729722523
"257126_at",9.06419842805843,8.93131911071231
"257127_at",7.62948897586135,7.08740242155426
"257128_at",4.63603285965988,4.67735281627058
"257129_at",10.0813841457322,9.11848719648903
"257130_at",4.62105067857942,4.65219120056065
"257131_at",7.60620895942198,7.3420742916179
"257132_at",8.53321030783045,8.0835167308241
"257133_at",3.98826883409393,3.97933067020203
"257134_at",5.98864739642457,7.31929870008801
"257135_at",5.7186956449845,5.72643361204664
"257136_at",5.0940413733437,4.7598951252346
"257137_at",6.12571374735257,7.25319303536878
"257138_at",3.7252906660971,3.75042308544879
"257139_at",5.09313370957988,4.93564058431198
"257140_at",5.60202537133288,5.1996854951977
"257141_at",9.47218096789123,10.2943069861682
"257142_at",4.10615590212974,4.45406750236236
"257143_at",3.94330353614124,4.04026285872248
"257144_at",9.17651777068346,8.17370152498147
"257145_at",7.48636282185431,7.50040591712811
"257146_at",8.86518624288242,9.01546763082695
"257147_at",6.91687198308604,6.77033850489977
"257148_at",9.48513664897889,9.84452916325328
"257149_at",7.04346463701805,8.13679577273294
"257150_at",8.31493759358097,8.67875554707019
"257151_at",5.65211628041276,6.55837858860169
"257152_at",8.89877414507704,9.15129673166736
"257153_at",6.05935842250786,8.19726998742361
"257154_at",9.79043236363367,7.66824024237223
"257155_at",4.7590755373461,4.78348509347755
"257156_at",3.99728132752812,3.92960005003054
"257157_at",8.360479108407,8.97992544769963
"257158_at",5.55996573881046,5.07551190052259
"257159_at",5.19030956635321,5.21641674557647
"257160_at",5.02509750600244,5.17385108543176
"257161_at",4.14821810063483,4.14892865446651
"257162_s_at",3.98611694464092,4.18908976993846
"257163_at",3.89317405580549,4.82251508944328
"257164_at",6.20896994424008,6.35777915665764
"257165_at",5.52783930177691,5.45201427785165
"257166_at",3.96206272654347,4.0608474752672
"257167_at",4.37626942549724,4.44436484250162
"257168_at",9.16427836807464,8.27871357779667
"257169_at",7.86578427817162,8.53178513364708
"257170_at",4.80749734412931,4.96841844236496
"257171_at",6.80150242780193,6.00623616224335
"257172_at",9.233834767672,8.31483890054346
"257173_at",10.7920045408666,11.7044259171703
"257174_at",8.23757919501654,8.89607740026928
"257175_s_at",4.13879409925887,3.80760612536382
"257176_s_at",4.3379431809325,4.62711590816391
"257177_at",9.15286927497404,9.02782064801158
"257178_at",7.28907553347624,7.84595984466508
"257179_at",4.88798497749808,4.96137699110662
"257180_at",7.29052281262084,7.01234423697947
"257181_at",4.3890076925465,4.8880751565149
"257182_s_at",5.99780333207487,5.76893598049054
"257183_at",4.19261513689077,4.21322546522242
"257184_at",5.84276786941083,6.6769711312012
"257185_at",4.86249662225854,4.87868489006411
"257186_at",4.23760739349011,4.33606426152737
"257187_at",5.38223317197851,5.48026635979669
"257188_at",6.48405970331256,6.69651507179186
"257189_at",7.26370970027069,7.95496369382938
"257190_at",9.71661408574666,9.01118579173378
"257191_at",4.22925244035562,4.45276053945361
"257192_at",10.435299620306,10.7593362284466
"257193_at",7.73829037150269,8.46762889529534
"257194_at",10.8647187459055,10.8168098932449
"257195_at",4.26916085707469,4.29249857894488
"257196_at",7.75450396223604,6.87463658336635
"257197_at",5.1183258258689,5.20972526694788
"257198_at",8.16659111599658,8.70845332773726
"257199_at",7.97854670273983,8.0165856342145
"257200_at",3.49429746369868,3.51339421481362
"257201_at",4.81083835879271,5.1100178553394
"257202_at",6.70586348621394,7.69678175247848
